country,admin_1,market,latitude,longitude,period_date,currency,product,value,temp_mean,temp_max,temp_min,precipitation,humidity
Ethiopia,Somali,Babile,9.23,42.6,2021-08-01,ETB,livestock_goat,3100.0,19.65,27.75,12.38,3.46,75.0
Ethiopia,Somali,Babile,9.23,42.6,2021-08-01,ETB,maize,2500.0,19.65,27.75,12.38,3.46,75.0
Ethiopia,Amhara,Baher Dar,11.6,37.38,2021-08-01,ETB,maize,2200.0,17.26,23.66,12.57,16.05,86.8
Ethiopia,Amhara,Baher Dar,11.6,37.38,2021-08-01,ETB,teff,4333.33,17.26,23.66,12.57,16.05,86.8
Ethiopia,Amhara,Baher Dar,11.6,37.38,2021-08-01,ETB,wheat,4245.2,17.26,23.66,12.57,16.05,86.8
Ethiopia,Oromia,Beddenno,9.12,41.62,2021-08-01,ETB,livestock_goat,2600.0,18.94,26.64,11.62,6.48,77.85
Ethiopia,Oromia,Beddenno,9.12,41.62,2021-08-01,ETB,maize,2500.0,18.94,26.64,11.62,6.48,77.85
Ethiopia,Oromia,Bedessa,8.9,40.78,2021-08-01,ETB,livestock_goat,1550.0,20.73,27.83,13.53,7.68,74.41
Ethiopia,Oromia,Bedessa,8.9,40.78,2021-08-01,ETB,maize,2200.0,20.73,27.83,13.53,7.68,74.41
Ethiopia,Amhara,Bitchena,10.45,38.2,2021-08-01,ETB,maize,2075.0,15.81,21.47,10.52,13.53,81.89
Ethiopia,Amhara,Bure,10.7,37.07,2021-08-01,ETB,maize,2250.0,18.21,24.27,13.54,18.6,88.61
Ethiopia,Somali,Charati,5.34,41.88,2021-08-01,ETB,livestock_goat,3800.0,27.78,36.3,20.38,0.45,47.43
Ethiopia,Somali,Charati,5.34,41.88,2021-08-01,ETB,maize,3200.0,27.78,36.3,20.38,0.45,47.43
Ethiopia,Oromia,Chiro,9.08,40.87,2021-08-01,ETB,livestock_goat,1550.0,20.73,27.83,13.53,7.68,74.41
Ethiopia,Oromia,Chiro,9.08,40.87,2021-08-01,ETB,maize,2500.0,20.73,27.83,13.53,7.68,74.41
Ethiopia,SNNPR,Dalocha,7.79,38.25,2021-08-01,ETB,wheat,3200.0,14.37,21.59,9.11,9.17,86.49
Ethiopia,Amhara,Debre Birhan,9.68,39.53,2021-08-01,ETB,maize,2300.0,14.27,21.41,7.81,6.04,82.48
Ethiopia,Amhara,Debre Markos,10.33,37.73,2021-08-01,ETB,maize,2075.0,15.87,22.1,10.47,17.05,87.96
Ethiopia,Amhara,Debre Markos,10.33,37.73,2021-08-01,ETB,wheat,3286.03,15.87,22.1,10.47,17.05,87.96
Ethiopia,Oromia,Deder,9.32,41.42,2021-08-01,ETB,livestock_goat,1780.0,22.11,29.71,15.36,7.27,68.64
Ethiopia,Oromia,Deder,9.32,41.42,2021-08-01,ETB,maize,2400.0,22.11,29.71,15.36,7.27,68.64
Ethiopia,Amhara,Dejen,10.17,38.14,2021-08-01,ETB,maize,2185.0,18.63,25.52,12.61,8.66,80.64
Ethiopia,Somali,Dekasuftu,5.2,40.02,2021-08-01,ETB,livestock_goat,4500.0,22.76,32.6,14.8,1.15,56.66
Ethiopia,Somali,Dekasuftu,5.2,40.02,2021-08-01,ETB,maize,1600.0,22.76,32.6,14.8,1.15,56.66
Ethiopia,Amhara,Dessie,11.13,39.63,2021-08-01,ETB,maize,1600.0,14.03,20.43,9.3,9.93,82.51
Ethiopia,SNNPR,Dila,6.41,38.31,2021-08-01,ETB,livestock_goat,3130.0,19.53,25.82,12.63,9.46,76.98
Ethiopia,SNNPR,Dila,6.41,38.31,2021-08-01,ETB,maize,2250.0,19.53,25.82,12.63,9.46,76.98
Ethiopia,SNNPR,Dila,6.41,38.31,2021-08-01,ETB,wheat,3500.0,19.53,25.82,12.63,9.46,76.98
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2021-08-01,ETB,livestock_goat,2500.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2021-08-01,ETB,maize,2400.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,Dire Dawa,Diredawa,9.59,41.87,2021-08-01,ETB,wheat,1600.84,20.04,27.86,13.7,7.64,71.6
Ethiopia,Somali,Dolo Ado,4.42,41.42,2021-08-01,ETB,livestock_goat,5800.0,25.05,33.65,18.11,1.39,54.36
Ethiopia,Somali,Dolo Ado,4.42,41.42,2021-08-01,ETB,maize,3000.0,25.05,33.65,18.11,1.39,54.36
Ethiopia,SNNPR,Enseno,8.07,38.47,2021-08-01,ETB,maize,2240.0,18.75,24.9,12.95,7.32,78.94
Ethiopia,SNNPR,Enseno,8.07,38.47,2021-08-01,ETB,wheat,3200.0,18.75,24.9,12.95,7.32,78.94
Ethiopia,Somali,Filtu,5.11,40.65,2021-08-01,ETB,livestock_goat,5000.0,23.92,33.26,16.45,0.78,53.65
Ethiopia,Somali,Filtu,5.11,40.65,2021-08-01,ETB,maize,2000.0,23.92,33.26,16.45,0.78,53.65
Ethiopia,Gambela,Gambela,8.25,34.58,2021-08-01,ETB,maize,2400.0,24.04,29.35,19.51,6.89,80.95
Ethiopia,Oromia,Ginnir,7.13,40.72,2021-08-01,ETB,livestock_goat,1600.0,19.52,28.45,11.98,4.63,68.51
Ethiopia,Oromia,Ginnir,7.13,40.72,2021-08-01,ETB,maize,2900.0,19.52,28.45,11.98,4.63,68.51
Ethiopia,Oromia,Girawa,9.13,41.84,2021-08-01,ETB,livestock_goat,2400.0,18.94,26.64,11.62,6.48,77.85
Ethiopia,Oromia,Girawa,9.13,41.84,2021-08-01,ETB,maize,2600.0,18.94,26.64,11.62,6.48,77.85
Ethiopia,Somali,Gode,6.02,43.13,2021-08-01,ETB,livestock_goat,4450.0,27.99,36.39,20.95,0.14,49.71
Ethiopia,Somali,Gode,6.02,43.13,2021-08-01,ETB,maize,2250.0,27.99,36.39,20.95,0.14,49.71
Ethiopia,Somali,Gode,6.02,43.13,2021-08-01,ETB,sorghum,30.34,27.99,36.39,20.95,0.14,49.71
Ethiopia,Oromia,Gohatsiyon/GebreGuracha,10.0,38.25,2021-08-01,ETB,livestock_goat,2400.0,18.63,25.52,12.61,8.66,80.64
Ethiopia,Oromia,Gohatsiyon/GebreGuracha,10.0,38.25,2021-08-01,ETB,maize,2560.0,18.63,25.52,12.61,8.66,80.64
Ethiopia,Amhara,Gonder,12.6,37.47,2021-08-01,ETB,maize,2050.0,17.77,23.87,13.37,20.72,86.89
Ethiopia,Harari,Harar,9.31,42.12,2021-08-01,ETB,livestock_goat,2000.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,Harari,Harar,9.31,42.12,2021-08-01,ETB,maize,2300.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,Oromia,Haromaya,9.42,42.03,2021-08-01,ETB,livestock_goat,2300.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,Oromia,Haromaya,9.42,42.03,2021-08-01,ETB,maize,2300.0,20.04,27.86,13.7,7.64,71.6
Ethiopia,SNNPR,Hawassa,7.05,38.47,2021-08-01,ETB,maize,2900.0,14.76,21.46,7.37,10.9,84.44
Ethiopia,SNNPR,Hawassa,7.05,38.47,2021-08-01,ETB,wheat,3900.0,14.76,21.46,7.37,10.9,84.44
Ethiopia,SNNPR,Hossana,7.58,37.88,2021-08-01,ETB,maize,3000.0,17.48,24.46,11.44,9.06,81.82
Ethiopia,SNNPR,Hossana,7.58,37.88,2021-08-01,ETB,wheat,3600.0,17.48,24.46,11.44,9.06,81.82
Ethiopia,Amhara,Jiga,10.68,37.38,2021-08-01,ETB,maize,1963.0,15.87,22.1,10.47,17.05,87.96
Ethiopia,Oromia,Jimma,7.67,36.83,2021-08-01,ETB,maize,1875.0,16.83,22.92,12.53,11.87,87.0
Ethiopia,Oromia,Jimma,7.67,36.83,2021-08-01,ETB,wheat,3422.24,16.83,22.92,12.53,11.87,87.0
Ethiopia,SNNPR,Jinka,5.79,36.57,2021-08-01,ETB,maize,2500.0,20.72,29.09,13.8,3.12,70.02
Ethiopia,SNNPR,Karati,5.25,37.48,2021-08-01,ETB,livestock_goat,2500.0,21.47,31.57,13.66,1.44,61.22
Ethiopia,SNNPR,Karati,5.25,37.48,2021-08-01,ETB,maize,3000.0,21.47,31.57,13.66,1.44,61.22
Ethiopia,B. Gumuz,Kemashi,9.48,35.91,2021-08-01,ETB,maize,2750.0,19.34,26.34,13.71,10.52,86.09
Ethiopia,Gambela,Kowerneng/Korgang,8.33,33.95,2021-08-01,ETB,livestock_goat,3000.0,25.45,31.19,20.77,4.57,79.56
Ethiopia,Gambela,Kowerneng/Korgang,8.33,33.95,2021-08-01,ETB,maize,1500.0,25.45,31.19,20.77,4.57,79.56
Ethiopia,Oromia,Mechara,8.6,40.32,2021-08-01,ETB,livestock_goat,1800.0,20.51,28.39,12.66,5.7,75.04
Ethiopia,Oromia,Mechara,8.6,40.32,2021-08-01,ETB,maize,1900.0,20.51,28.39,12.66,5.7,75.04
Ethiopia,Gambela,Meti,7.23,35.32,2021-08-01,ETB,maize,1800.0,17.62,23.8,12.09,8.37,84.71
Ethiopia,Oromia,Moyale,3.53,39.04,2021-08-01,ETB,livestock_goat,4400.0,24.26,32.43,17.01,1.02,53.28
Ethiopia,Oromia,Moyale,3.53,39.04,2021-08-01,ETB,maize,1700.0,24.26,32.43,17.01,1.02,53.28
Ethiopia,Oromia,Nazareth,8.55,39.27,2021-08-01,ETB,maize,2000.0,19.99,27.03,13.98,5.58,76.56
Ethiopia,Oromia,Nazareth,8.55,39.27,2021-08-01,ETB,teff,4450.0,19.99,27.03,13.98,5.58,76.56
Ethiopia,Oromia,Nazareth,8.55,39.27,2021-08-01,ETB,wheat,4001.13,19.99,27.03,13.98,5.58,76.56
Ethiopia,Oromia,Negele,5.34,39.57,2021-08-01,ETB,livestock_goat,1500.0,21.09,31.19,13.1,1.46,60.7
Ethiopia,Oromia,Negele,5.34,39.57,2021-08-01,ETB,maize,2750.0,21.09,31.19,13.1,1.46,60.7
Ethiopia,Oromia,Nekempt,9.08,36.55,2021-08-01,ETB,maize,1900.0,18.63,25.1,13.09,12.44,86.5
Ethiopia,Gambela,Punido,7.75,34.43,2021-08-01,ETB,livestock_goat,4000.0,25.19,30.71,20.4,5.2,79.38
Ethiopia,Gambela,Punido,7.75,34.43,2021-08-01,ETB,maize,2300.0,25.19,30.71,20.4,5.2,79.38
Ethiopia,Oromia,Robe,7.13,40.0,2021-08-01,ETB,livestock_goat,2000.0,12.26,19.05,3.71,9.31,84.63
Ethiopia,Oromia,Robe,7.13,40.0,2021-08-01,ETB,maize,2500.0,12.26,19.05,3.71,9.31,84.63
Ethiopia,Oromia,Robe,7.13,40.0,2021-08-01,ETB,wheat,3233.62,12.26,19.05,3.71,9.31,84.63
Ethiopia,SNNPR,Sawla,6.3,36.88,2021-08-01,ETB,maize,2550.0,19.85,26.19,14.41,5.45,76.89
Ethiopia,SNNPR,Sawla,6.3,36.88,2021-08-01,ETB,wheat,3500.0,19.85,26.19,14.41,5.45,76.89
Ethiopia,Oromia,Shashemene,7.18,38.58,2021-08-01,ETB,livestock_goat,2300.0,14.76,21.46,7.37,10.9,84.44
Ethiopia,Oromia,Shashemene,7.18,38.58,2021-08-01,ETB,maize,2300.0,14.76,21.46,7.37,10.9,84.44
Ethiopia,Oromia,Shashemene,7.18,38.58,2021-08-01,ETB,teff,4170.0,14.76,21.46,7.37,10.9,84.44
Ethiopia,Oromia,Shashemene,7.18,38.58,2021-08-01,ETB,wheat,3579.31,14.76,21.46,7.37,10.9,84.44
Ethiopia,SNNPR,Sodo,6.85,37.75,2021-08-01,ETB,livestock_goat,2640.0,18.93,25.07,13.36,8.75,80.77
